   Z      A      density  dEmin    Xo       lam_I    lam_pi_I  E_c (elec)  E_c (pstrn) state
  37  85.46780      1.53  1.356   11.03    150.34    178.51     16.61     16.10      S
  38  87.62000      2.54  1.353   10.76    151.50    179.62     15.97     15.47      S
  39  88.90584      4.47  1.359   10.41    152.18    180.26     15.30     14.81      S
  40  91.22400      6.51  1.349   10.20    153.41    181.44     14.74     14.27      S
  41  92.90637      8.57  1.343    9.92    154.28    182.26     14.23     13.77      S
  42  95.95000     10.22  1.329    9.80    155.84    183.78     13.85     13.39      S
  43  97.90722     11.50  1.325    9.58    156.83    184.72     13.46     13.01      S
  44 101.07000     12.41  1.307    9.48    158.40    186.25     13.12     12.68      S
  45 102.90550     12.41  1.310    9.27    159.30    187.11     12.84     12.41      S
  46 106.42000     12.02  1.289    9.20    161.00    188.76     12.57     12.15      S
  47 107.86820     10.50  1.299    8.97    161.68    189.41     12.36     11.94      S
  48 112.41400      8.65  1.277    9.00    163.81    191.49     12.21     11.80      S
  49 114.81800      7.31  1.278    8.85    164.91    192.55     12.06     11.65      S
  50 118.71000      7.31  1.263    8.82    166.67    194.27     11.86     11.46      S
  51 121.76000      6.69  1.259    8.73    168.02    195.58     11.70     11.31      S
  52 127.60000      6.24  1.227    8.83    170.56    198.08     11.54     11.16      S
  53 126.90447      4.93  1.263    8.48    170.25    197.74     11.42     11.04      S
  54 131.29300      0.01  1.255    8.48    172.12    199.56     12.30     11.91      G
  54 131.29300      2.95  1.255    8.48    172.12    199.56     11.66     11.28      L
  55 132.90545      1.87  1.254    8.31    172.79    200.20     11.34     10.97      S
  56 137.32700      3.50  1.231    8.31    174.62    201.98     10.98     10.62      S
  57 138.90547      6.14  1.231    8.14    175.26    202.59     10.63     10.27      S
  58 140.11600      6.77  1.234    7.96    175.75    203.04     10.40     10.04      S
  59 140.90766      6.77  1.243    7.76    176.07    203.32     10.21      9.86      S
  60 144.24200      7.01  1.231    7.71    177.40    204.62     10.02      9.68      S
  61 144.91275      7.26  1.240    7.51    177.66    204.85      9.83      9.49      S
  62 150.36000      7.52  1.210    7.57    179.79    206.95      9.66      9.32      S
  63 151.96400      5.24  1.219    7.44    180.41    207.53      9.59      9.26      S
  64 157.25000      7.90  1.188    7.48    182.42    209.50      9.34      9.01      S
  65 158.92535      8.23  1.188    7.36    183.05    210.10      9.17      8.85      S
  66 162.50000      8.55  1.175    7.32    184.38    211.39      9.02      8.70      S
  67 164.93033      8.80  1.170    7.23    185.27    212.25      8.86      8.55      S
  68 167.25900      9.03  1.168    7.14    186.12    213.07      8.73      8.42      S
  69 168.93422      9.32  1.170    7.03    186.72    213.64      8.59      8.28      S
  70 173.05400      6.90  1.159    7.02    188.19    215.08      8.52      8.22      S
  71 174.96680      9.84  1.160    6.92    188.87    215.72      8.36      8.06      S
  72 178.49000     13.31  1.152    6.89    190.10    216.93      8.22      7.93      S
  73 180.94788     16.65  1.149    6.82    190.96    217.75      8.09      7.79      S
  74 183.84000     19.30  1.145    6.76    191.95    218.71      7.97      7.68      S
  75 186.20700     21.02  1.143    6.69    192.75    219.49      7.85      7.57      S
  76 190.23000     22.57  1.132    6.68    194.11    220.81      7.75      7.47      S
  77 192.21700     22.42  1.134    6.59    194.77    221.45      7.67      7.39      S
  78 195.08400     21.45  1.128    6.54    195.72    222.37      7.59      7.31      S
  79 196.96657     19.32  1.134    6.46    196.34    222.96      7.53      7.26      S
  80 200.59000     13.55  1.130    6.44    197.52    224.11      7.53      7.26      L
  81 204.38330     11.72  1.125    6.42    198.75    225.30      7.50      7.23      S
  82 207.20000     11.35  1.122    6.37    199.64    226.17      7.43      7.16      S
  83 208.98040      9.75  1.128    6.29    200.21    226.71      7.39      7.13      S
  84 208.98243      9.32  1.141    6.16    200.21    226.69      7.33      7.06      S
  85 209.98715      5.00  1.160    6.07    200.52    226.98      7.60      7.33      S
  86 222.01758      0.01  1.116    6.28    204.25    230.66      7.71      7.43      G
  87 223.01974      1.87  1.118    6.19    204.56    230.94      7.59      7.32      S
  88 226.02541      5.00  1.111    6.15    205.47    231.83      7.19      6.94      S
  89 227.02775     10.07  1.112    6.06    205.77    232.11      7.00      6.75      S
  90 232.03770     11.72  1.098    6.07    207.26    233.57      6.91      6.66      S
  91 231.03588     15.37  1.107    5.93    206.96    233.25      6.77      6.52      S
  92 238.02891     18.95  1.081    6.00    209.02    235.28      6.65      6.41      S
  93 237.04817     20.25  1.095    5.87    208.73    234.97      6.57      6.33      S
  94 244.06420     19.84  1.071    5.93    210.77    236.98      6.49      6.25      S
  95 243.06138     13.67  1.089    5.80    210.48    236.67      6.50      6.25      S
  96 247.07035     13.51  1.082    5.79    211.63    237.79      6.44      6.20      S
  97 247.07031     14.00  1.106    5.69    211.63    237.77      6.59      6.35      S
  98 251.07959     14.00  1.097    5.68    212.77    238.88      6.53      6.29      S
  99 252.08300     14.00  1.102    5.61    213.05    239.15      6.47      6.24      S
 100 257.09510     14.00  1.090    5.62    214.45    240.52      6.42      6.19      S
 101 258.09843     14.00  1.095    5.55    214.73    240.78      6.37      6.13      S
 102 259.10100     14.00  1.099    5.48    215.00    241.04      6.31      6.08      S
 103 262.11000     14.00  1.096    5.45    215.83    241.84      6.26      6.03      S
 104 267.12200     14.00  1.084    5.47    217.20    243.19      6.21      5.98      S
 105 268.12500     14.00  1.088    5.40    217.48    243.44      6.16      5.93      S
 106 271.13300     14.00  1.085    5.38    218.29    244.23      6.11      5.89      S
 107 270.13400     14.00  1.097    5.27    218.02    243.95      6.06      5.84      S
 108 269.13410     14.00  1.110    5.17    217.75    243.66      6.01      5.79      S
 109 276.15100     14.00  1.090    5.23    219.63    245.51      5.97      5.75      S
 110 281.16200     14.00  1.079    5.24    220.96    246.82      5.92      5.71      S
 111 280.16400     14.00  1.091    5.14    220.69    246.54      5.88      5.66      S
 112 285.00000     14.00  1.080    5.16    221.96    247.78      5.83      5.61      S
 113 284.17800     14.00  1.091    5.07    221.75    247.55      5.79      5.57      S
 114 289.18700     14.00  1.080    5.08    223.05    248.83      5.75      5.53      S
 115 288.19200     14.00  1.092    4.99    222.79    248.56      5.71      5.49      S
 116 293.20000     14.00  1.081    5.00    224.08    249.83      5.67      5.45      S
 117 294.00000     14.00  1.086    4.95    224.29    250.01      5.62      5.41      S
 118 294.21500      0.01  1.092    4.88    224.34    250.05      5.67      5.45      G
