tab	measurements
measurement	experiment	specimen	dir_dec	dir_inc	treat_ac_field	treat_step_num	treat_temp	magn_volume	citations	method_codes	quality	sequence	standard	meas_temp	analysts	description	software_packages	magn_moment
SML0702:LP-DIR-T3	SML0702:LP-DIR-T	SML0702	117.57179266720145	42.02405329938711	0	3	5.730e+02	10.964346765767672	This study	LT-T-Z:LP-DIR-T	g	10	u	2.730e+02	Anita		pmagpy-3.22.1	0.00013157216118921206
SML0702:LP-DIR-T4	SML0702:LP-DIR-T	SML0702	114.26952740018035	41.38761866052621	0	4	6.730e+02	8.333966642601828	This study	LT-T-Z:LP-DIR-T	g	11	u	2.730e+02	Anita		pmagpy-3.22.1	0.00010000759971122193
SML0702:LP-DIR-T5	SML0702:LP-DIR-T	SML0702	118.36567277823815	42.40829223374985	0	5	7.730e+02	4.047987154129815	This study	LT-T-Z:LP-DIR-T	g	12	u	2.730e+02	Anita		pmagpy-3.22.1	4.8575845849557776e-05
SML0702:LP-DIR-T6	SML0702:LP-DIR-T	SML0702	108.7391713418788	43.202823364506706	0	6	8.730e+02	0.12255635438442188	This study	LT-T-Z:LP-DIR-T	g	13	u	2.730e+02	Anita		pmagpy-3.22.1	1.4706762526130625e-06
SML0703:LP-DIR-T0	SML0703:LP-DIR-T	SML0703	120.7173700077074	29.352766177633193	0	0	2.930e+02	16.01434981508772	This study	LT-NO:LP-DIR-T	g	14	u	2.730e+02	Anita		pmagpy-3.22.1	0.00019217219778105263
SML0703:LP-DIR-T1	SML0703:LP-DIR-T	SML0703	120.63291071894145	29.201613233096307	0	1	3.730e+02	15.311009111093886	This study	LT-T-Z:LP-DIR-T	g	15	u	2.730e+02	Anita		pmagpy-3.22.1	0.00018373210933312665
SML0703:LP-DIR-T2	SML0703:LP-DIR-T	SML0703	121.85881072992362	29.067675321827895	0	2	4.730e+02	14.696125339694134	This study	LT-T-Z:LP-DIR-T	g	16	u	2.730e+02	Anita		pmagpy-3.22.1	0.0001763535040763296
SML0703:LP-DIR-T3	SML0703:LP-DIR-T	SML0703	121.6763334886942	28.962773133847445	0	3	5.730e+02	13.712173423640762	This study	LT-T-Z:LP-DIR-T	g	17	u	2.730e+02	Anita		pmagpy-3.22.1	0.00016454608108368914
SML0703:LP-DIR-T4	SML0703:LP-DIR-T	SML0703	118.92233464331171	29.027081131896335	0	4	6.730e+02	11.067077301618527	This study	LT-T-Z:LP-DIR-T	g	18	u	2.730e+02	Anita		pmagpy-3.22.1	0.0001328049276194223
SML0703:LP-DIR-T5	SML0703:LP-DIR-T	SML0703	121.62699060587595	29.506505931058896	0	5	7.730e+02	4.4261947539619175	This study	LT-T-Z:LP-DIR-T	g	19	u	2.730e+02	Anita		pmagpy-3.22.1	5.311433704754301e-05
SML0703:LP-DIR-T6	SML0703:LP-DIR-T	SML0703	120.11632361031302	47.045406632521555	0	6	8.730e+02	0.056155676471751285	This study	LT-T-Z:LP-DIR-T	g	20	u	2.730e+02	Anita		pmagpy-3.22.1	6.738681176610154e-07
SML0704:LP-DIR-T0	SML0704:LP-DIR-T	SML0704	155.67442476087388	7.621585902678117	0	0	2.930e+02	20.206617727863314	This study	LT-NO:LP-DIR-T	g	21	u	2.730e+02	Anita		pmagpy-3.22.1	0.00024247941273435977
SML0704:LP-DIR-T1	SML0704:LP-DIR-T	SML0704	154.92333854219027	6.832814771750236	0	1	3.730e+02	19.248121986313365	This study	LT-T-Z:LP-DIR-T	g	22	u	2.730e+02	Anita		pmagpy-3.22.1	0.00023097746383576038
SML0704:LP-DIR-T2	SML0704:LP-DIR-T	SML0704	155.66175186917584	6.941626925702023	0	2	4.730e+02	17.62397798455275	This study	LT-T-Z:LP-DIR-T	g	23	u	2.730e+02	Anita		pmagpy-3.22.1	0.000211487735814633
SML0704:LP-DIR-T3	SML0704:LP-DIR-T	SML0704	155.16397971053328	7.051198942200862	0	3	5.730e+02	15.233443471520154	This study	LT-T-Z:LP-DIR-T	g	24	u	2.730e+02	Anita		pmagpy-3.22.1	0.00018280132165824186
SML0704:LP-DIR-T4	SML0704:LP-DIR-T	SML0704	155.4601892520351	7.330306174633514	0	4	6.730e+02	10.972711606526437	This study	LT-T-Z:LP-DIR-T	g	25	u	2.730e+02	Anita		pmagpy-3.22.1	0.00013167253927831723
SML0704:LP-DIR-T5	SML0704:LP-DIR-T	SML0704	154.17032684716304	5.809832071142225	0	5	7.730e+02	3.852726307434776	This study	LT-T-Z:LP-DIR-T	g	26	u	2.730e+02	Anita		pmagpy-3.22.1	4.6232715689217316e-05
SML0704:LP-DIR-T6	SML0704:LP-DIR-T	SML0704	164.47242472007002	14.198876569505034	0	6	8.730e+02	0.09132108190335898	This study	LT-T-Z:LP-DIR-T	g	27	u	2.730e+02	Anita		pmagpy-3.22.1	1.0958529828403078e-06
SML0705:LP-DIR-T0	SML0705:LP-DIR-T	SML0705	162.66501113815144	-0.2871855431534061	0	0	2.930e+02	17.95578458324782	This study	LT-NO:LP-DIR-T	g	28	u	2.730e+02	Anita		pmagpy-3.22.1	0.00021546941499897383
SML0705:LP-DIR-T1	SML0705:LP-DIR-T	SML0705	162.66220761190928	-0.6802231869853649	0	1	3.730e+02	16.846566415741812	This study	LT-T-Z:LP-DIR-T	g	29	u	2.730e+02	Anita		pmagpy-3.22.1	0.00020215879698890174
SML0705:LP-DIR-T2	SML0705:LP-DIR-T	SML0705	162.9519164884016	-0.5945854273107947	0	2	4.730e+02	15.41828784268863	This study	LT-T-Z:LP-DIR-T	g	30	u	2.730e+02	Anita		pmagpy-3.22.1	0.00018501945411226355
SML0705:LP-DIR-T3	SML0705:LP-DIR-T	SML0705	162.54701463836236	-0.4678797384465503	0	3	5.730e+02	13.470567916758373	This study	LT-T-Z:LP-DIR-T	g	31	u	2.730e+02	Anita		pmagpy-3.22.1	0.00016164681500110048
SML0705:LP-DIR-T4	SML0705:LP-DIR-T	SML0705	162.81895655080694	1.065069065374425	0	4	6.730e+02	9.68372345743103	This study	LT-T-Z:LP-DIR-T	g	32	u	2.730e+02	Anita		pmagpy-3.22.1	0.00011620468148917237
SML0705:LP-DIR-T5	SML0705:LP-DIR-T	SML0705	162.78888472464666	0.7370654735038931	0	5	7.730e+02	3.1094854879867184	This study	LT-T-Z:LP-DIR-T	g	33	u	2.730e+02	Anita		pmagpy-3.22.1	3.731382585584062e-05
SML0705:LP-DIR-T6	SML0705:LP-DIR-T	SML0705	168.6557997193522	-7.642565684263318	0	6	8.730e+02	0.06616902598648404	This study	LT-T-Z:LP-DIR-T	g	34	u	2.730e+02	Anita		pmagpy-3.22.1	7.940283118378085e-07
SML0706:LP-DIR-T0	SML0706:LP-DIR-T	SML0706	133.31636866171348	31.16106956149901	0	0	2.930e+02	13.218778309662357	This study	LT-NO:LP-DIR-T	g	35	u	2.730e+02	Anita		pmagpy-3.22.1	0.0001586253397159483
SML0706:LP-DIR-T1	SML0706:LP-DIR-T	SML0706	133.6334353101342	31.146939331878723	0	1	3.730e+02	12.818166795606928	This study	LT-T-Z:LP-DIR-T	g	36	u	2.730e+02	Anita		pmagpy-3.22.1	0.00015381800154728315
SML0706:LP-DIR-T2	SML0706:LP-DIR-T	SML0706	134.30693969728875	31.979634388495562	0	2	4.730e+02	12.4051723083559	This study	LT-T-Z:LP-DIR-T	g	37	u	2.730e+02	Anita		pmagpy-3.22.1	0.0001488620677002708
SML0706:LP-DIR-T3	SML0706:LP-DIR-T	SML0706	133.82590457561284	31.405409523563563	0	3	5.730e+02	11.72541683694017	This study	LT-T-Z:LP-DIR-T	g	38	u	2.730e+02	Anita		pmagpy-3.22.1	0.00014070500204328205
SML0706:LP-DIR-T4	SML0706:LP-DIR-T	SML0706	132.33156351117123	31.619159597177596	0	4	6.730e+02	10.166503823832459	This study	LT-T-Z:LP-DIR-T	g	39	u	2.730e+02	Anita		pmagpy-3.22.1	0.00012199804588598951
SML0706:LP-DIR-T5	SML0706:LP-DIR-T	SML0706	133.69118528351848	31.123729776163522	0	5	7.730e+02	4.7012126095295885	This study	LT-T-Z:LP-DIR-T	g	40	u	2.730e+02	Anita		pmagpy-3.22.1	5.641455131435506e-05
SML0706:LP-DIR-T6	SML0706:LP-DIR-T	SML0706	138.26087077234573	25.700331119138685	0	6	8.730e+02	0.08001581093758907	This study	LT-T-Z:LP-DIR-T	g	41	u	2.730e+02	Anita		pmagpy-3.22.1	9.601897312510689e-07
SML0707:LP-DIR-T0	SML0707:LP-DIR-T	SML0707	131.13800755960634	37.261965819771376	0	0	2.930e+02	9.893300763648096	This study	LT-NO:LP-DIR-T	g	42	u	2.730e+02	Anita		pmagpy-3.22.1	0.00011871960916377716
SML0707:LP-DIR-T1	SML0707:LP-DIR-T	SML0707	132.75988294017552	38.4900692451228	0	1	3.730e+02	9.013800530297972	This study	LT-T-Z:LP-DIR-T	g	43	u	2.730e+02	Anita		pmagpy-3.22.1	0.00010816560636357568
SML0707:LP-DIR-T2	SML0707:LP-DIR-T	SML0707	132.3021943666837	36.046065235119364	0	2	4.730e+02	8.361154226540735	This study	LT-T-Z:LP-DIR-T	g	44	u	2.730e+02	Anita		pmagpy-3.22.1	0.00010033385071848883
SML0707:LP-DIR-T3	SML0707:LP-DIR-T	SML0707	135.60735300480954	38.81693459232396	0	3	5.730e+02	7.705387725481438	This study	LT-T-Z:LP-DIR-T	g	45	u	2.730e+02	Anita		pmagpy-3.22.1	9.246465270577726e-05
SML0707:LP-DIR-T4	SML0707:LP-DIR-T	SML0707	130.8653286262636	37.56011550817657	0	4	6.730e+02	5.938383618460499	This study	LT-T-Z:LP-DIR-T	g	46	u	2.730e+02	Anita		pmagpy-3.22.1	7.126060342152598e-05
SML0707:LP-DIR-T5	SML0707:LP-DIR-T	SML0707	133.15663418021686	37.22808227122629	0	5	7.730e+02	2.3190487273880214	This study	LT-T-Z:LP-DIR-T	g	47	u	2.730e+02	Anita		pmagpy-3.22.1	2.7828584728656257e-05
SML0707:LP-DIR-T6	SML0707:LP-DIR-T	SML0707	141.76617482255307	43.41534444812193	0	6	8.730e+02	0.046269212225841926	This study	LT-T-Z:LP-DIR-T	g	48	u	2.730e+02	Anita		pmagpy-3.22.1	5.552305467101031e-07
SML0708:LP-DIR-T0	SML0708:LP-DIR-T	SML0708	117.16814237145853	52.580988154409084	0	0	3.730e+02	10.488369749393849	This study	LT-T-Z:LP-DIR-T	g	49	u	2.730e+02	Anita		pmagpy-3.22.1	0.00012586043699272618
SML0708:LP-DIR-T1	SML0708:LP-DIR-T	SML0708	131.98721249581666	48.07688106991285	0	1	4.730e+02	11.27624494235559	This study	LT-T-Z:LP-DIR-T	g	50	u	2.730e+02	Anita		pmagpy-3.22.1	0.00013531493930826708
SML0708:LP-DIR-T2	SML0708:LP-DIR-T	SML0708	132.11703654746046	48.071166338795436	0	2	5.730e+02	10.309481073264552	This study	LT-T-Z:LP-DIR-T	g	51	u	2.730e+02	Anita		pmagpy-3.22.1	0.00012371377287917463
SML0708:LP-DIR-T3	SML0708:LP-DIR-T	SML0708	129.07937928595322	48.06576625372972	0	3	6.730e+02	8.61660606039292	This study	LT-T-Z:LP-DIR-T	g	52	u	2.730e+02	Anita		pmagpy-3.22.1	0.00010339927272471505
SML0708:LP-DIR-T4	SML0708:LP-DIR-T	SML0708	133.66778014613035	48.464218692521634	0	4	7.730e+02	4.12802616270779	This study	LT-T-Z:LP-DIR-T	g	53	u	2.730e+02	Anita		pmagpy-3.22.1	4.953631395249348e-05
SML0708:LP-DIR-T5	SML0708:LP-DIR-T	SML0708	115.7141863123477	47.558817763926726	0	5	8.730e+02	0.0669403465781288	This study	LT-T-Z:LP-DIR-T	g	54	u	2.730e+02	Anita		pmagpy-3.22.1	8.032841589375457e-07
SML0709:LP-DIR-T0	SML0709:LP-DIR-T	SML0709	121.3920305902913	49.360531057659905	0	0	2.930e+02	14.443424109261626	This study	LT-NO:LP-DIR-T	g	55	u	2.730e+02	Anita		pmagpy-3.22.1	0.0001733210893111395
SML0709:LP-DIR-T1	SML0709:LP-DIR-T	SML0709	115.14744720820819	39.42837440648096	0	1	3.730e+02	5.148689153561322	This study	LT-T-Z:LP-DIR-T	g	56	u	2.730e+02	Anita		pmagpy-3.22.1	6.178426984273586e-05
SML0709:LP-DIR-T2	SML0709:LP-DIR-T	SML0709	119.21778480240509	52.77074114669021	0	2	4.730e+02	9.582765780295373	This study	LT-T-Z:LP-DIR-T	g	57	u	2.730e+02	Anita		pmagpy-3.22.1	0.00011499318936354449
SML0709:LP-DIR-T3	SML0709:LP-DIR-T	SML0709	123.5134110060776	51.64237019455381	0	3	5.730e+02	8.697286933291323	This study	LT-T-Z:LP-DIR-T	g	58	u	2.730e+02	Anita		pmagpy-3.22.1	0.00010436744319949589
SML0709:LP-DIR-T4	SML0709:LP-DIR-T	SML0709	117.15267959331794	51.336590008458224	0	4	6.730e+02	6.979756442742111	This study	LT-T-Z:LP-DIR-T	g	59	u	2.730e+02	Anita		pmagpy-3.22.1	8.375707731290532e-05
SML0709:LP-DIR-T5	SML0709:LP-DIR-T	SML0709	124.10645394196283	53.51263760665063	0	5	7.730e+02	3.209002960422443	This study	LT-T-Z:LP-DIR-T	g	60	u	2.730e+02	Anita		pmagpy-3.22.1	3.8508035525069314e-05
SML0709:LP-DIR-T6	SML0709:LP-DIR-T	SML0709	339.3410899366925	17.855062794067	0	6	8.730e+02	0.05479270024373685	This study	LT-T-Z:LP-DIR-T	g	61	u	2.730e+02	Anita		pmagpy-3.22.1	6.575124029248422e-07
SML0710:LP-DIR-T0	SML0710:LP-DIR-T	SML0710	118.393019421383	38.32803021741042	0	0	2.930e+02	6.433793593207666	This study	LT-NO:LP-DIR-T	g	62	u	2.730e+02	Anita		pmagpy-3.22.1	7.7205523118492e-05
SML0710:LP-DIR-T1	SML0710:LP-DIR-T	SML0710	111.11762252175225	43.42485689628897	0	1	3.730e+02	7.070091937167437	This study	LT-T-Z:LP-DIR-T	g	63	u	2.730e+02	Anita		pmagpy-3.22.1	8.484110324600925e-05
SML0710:LP-DIR-T2	SML0710:LP-DIR-T	SML0710	116.41506256809052	40.42080840515582	0	2	4.730e+02	4.487995098036539	This study	LT-T-Z:LP-DIR-T	g	64	u	2.730e+02	Anita		pmagpy-3.22.1	5.3855941176438467e-05
SML0710:LP-DIR-T3	SML0710:LP-DIR-T	SML0710	119.24882633654698	37.83042410267772	0	3	5.730e+02	4.353309086200978	This study	LT-T-Z:LP-DIR-T	g	65	u	2.730e+02	Anita		pmagpy-3.22.1	5.223970903441174e-05
SML0710:LP-DIR-T4	SML0710:LP-DIR-T	SML0710	110.9408237783358	35.05627644883413	0	4	6.730e+02	1.7671205391823162	This study	LT-T-Z:LP-DIR-T	g	66	u	2.730e+02	Anita		pmagpy-3.22.1	2.1205446470187794e-05
SML0710:LP-DIR-T5	SML0710:LP-DIR-T	SML0710	108.08344538304867	55.601610661566276	0	5	7.730e+02	0.6386877171200336	This study	LT-T-Z:LP-DIR-T	g	67	u	2.730e+02	Anita		pmagpy-3.22.1	7.664252605440403e-06
SML0710:LP-DIR-T6	SML0710:LP-DIR-T	SML0710	294.5671713206013	-19.8028148102086	0	6	8.730e+02	0.028631800502238763	This study	LT-T-Z:LP-DIR-T	g	68	u	2.730e+02	Anita		pmagpy-3.22.1	3.4358160602686514e-07
SML0711:LP-DIR-T0	SML0711:LP-DIR-T	SML0711	110.89399281302664	41.5962209317669	0	0	2.930e+02	10.348304208903022	This study	LT-NO:LP-DIR-T	g	69	u	2.730e+02	Anita		pmagpy-3.22.1	0.00012417965050683625
SML0711:LP-DIR-T1	SML0711:LP-DIR-T	SML0711	110.10812229088927	43.556266720211276	0	1	3.730e+02	7.023994589975137	This study	LT-T-Z:LP-DIR-T	g	70	u	2.730e+02	Anita		pmagpy-3.22.1	8.428793507970165e-05
SML0711:LP-DIR-T2	SML0711:LP-DIR-T	SML0711	104.59326821889931	49.642116263941844	0	2	4.730e+02	5.393598056956043	This study	LT-T-Z:LP-DIR-T	g	71	u	2.730e+02	Anita		pmagpy-3.22.1	6.472317668347252e-05
SML0711:LP-DIR-T3	SML0711:LP-DIR-T	SML0711	106.49257333963905	45.801623933224874	0	3	5.730e+02	4.951666386177485	This study	LT-T-Z:LP-DIR-T	g	72	u	2.730e+02	Anita		pmagpy-3.22.1	5.941999663412982e-05
SML0711:LP-DIR-T4	SML0711:LP-DIR-T	SML0711	102.54860583535493	46.06586681871254	0	4	6.730e+02	2.262066754099003	This study	LT-T-Z:LP-DIR-T	g	73	u	2.730e+02	Anita		pmagpy-3.22.1	2.7144801049188038e-05
SML0711:LP-DIR-T5	SML0711:LP-DIR-T	SML0711	118.87836417656025	36.2465071764192	0	5	7.730e+02	0.7830727935511488	This study	LT-T-Z:LP-DIR-T	g	74	u	2.730e+02	Anita		pmagpy-3.22.1	9.396873522613786e-06
SML0711:LP-DIR-T6	SML0711:LP-DIR-T	SML0711	324.332077841617	-21.88832744361863	0	6	8.730e+02	0.060622520567854984	This study	LT-T-Z:LP-DIR-T	g	75	u	2.730e+02	Anita		pmagpy-3.22.1	7.274702468142598e-07
SML0712:LP-DIR-T0	SML0712:LP-DIR-T	SML0712	70.93438644199759	59.96546539623278	0	0	2.930e+02	7.461963548557444	This study	LT-NO:LP-DIR-T	g	76	u	2.730e+02	Anita		pmagpy-3.22.1	8.954356258268933e-05
SML0712:LP-DIR-T1	SML0712:LP-DIR-T	SML0712	75.008157006348	59.42941304605079	0	1	3.730e+02	6.004623218820645	This study	LT-T-Z:LP-DIR-T	g	77	u	2.730e+02	Anita		pmagpy-3.22.1	7.205547862584774e-05
SML0712:LP-DIR-T2	SML0712:LP-DIR-T	SML0712	70.99637725058898	59.63144903514752	0	2	4.730e+02	5.041775480919395	This study	LT-T-Z:LP-DIR-T	g	78	u	2.730e+02	Anita		pmagpy-3.22.1	6.050130577103274e-05
SML0712:LP-DIR-T3	SML0712:LP-DIR-T	SML0712	72.5014515627382	62.44937990284538	0	3	5.730e+02	4.601836589884521	This study	LT-T-Z:LP-DIR-T	g	79	u	2.730e+02	Anita		pmagpy-3.22.1	5.5222039078614254e-05
SML0712:LP-DIR-T4	SML0712:LP-DIR-T	SML0712	65.00430362767099	59.02165333347838	0	4	6.730e+02	3.172522655553464	This study	LT-T-Z:LP-DIR-T	g	80	u	2.730e+02	Anita		pmagpy-3.22.1	3.8070271866641565e-05
SML0712:LP-DIR-T5	SML0712:LP-DIR-T	SML0712	70.93626541311654	60.81356369840496	0	5	7.730e+02	1.004538700100698	This study	LT-T-Z:LP-DIR-T	g	81	u	2.730e+02	Anita		pmagpy-3.22.1	1.2054464401208376e-05
SML0712:LP-DIR-T6	SML0712:LP-DIR-T	SML0712	292.3354425653039	62.15385402200964	0	6	8.730e+02	0.0298573274088623	This study	LT-T-Z:LP-DIR-T	g	82	u	2.730e+02	Anita		pmagpy-3.22.1	3.582879289063476e-07
SML0713:LP-DIR-T0	SML0713:LP-DIR-T	SML0713	223.55587446906415	22.96399100278092	0	0	2.930e+02	5.485034184032037	This study	LT-NO:LP-DIR-T	g	83	u	2.730e+02	Anita		pmagpy-3.22.1	6.582041020838445e-05
SML0713:LP-DIR-T1	SML0713:LP-DIR-T	SML0713	226.90281440431502	23.591315495966896	0	1	3.730e+02	4.647558498824948	This study	LT-T-Z:LP-DIR-T	g	84	u	2.730e+02	Anita		pmagpy-3.22.1	5.577070198589937e-05
SML0713:LP-DIR-T2	SML0713:LP-DIR-T	SML0713	225.56280880847328	23.029232843417137	0	2	4.730e+02	3.911035668464301	This study	LT-T-Z:LP-DIR-T	g	85	u	2.730e+02	Anita		pmagpy-3.22.1	4.693242802157161e-05
SML0713:LP-DIR-T3	SML0713:LP-DIR-T	SML0713	225.42255066930608	21.255292025888323	0	3	5.730e+02	2.7777462087095	This study	LT-T-Z:LP-DIR-T	g	86	u	2.730e+02	Anita		pmagpy-3.22.1	3.3332954504514e-05
SML0713:LP-DIR-T4	SML0713:LP-DIR-T	SML0713	220.5791556277473	23.593431012283276	0	4	6.730e+02	1.531565865380918	This study	LT-T-Z:LP-DIR-T	g	87	u	2.730e+02	Anita		pmagpy-3.22.1	1.8378790384571017e-05
SML0713:LP-DIR-T5	SML0713:LP-DIR-T	SML0713	231.2687209561442	27.316779219795258	0	5	7.730e+02	0.42274105549378577	This study	LT-T-Z:LP-DIR-T	g	88	u	2.730e+02	Anita		pmagpy-3.22.1	5.072892665925429e-06
SML0713:LP-DIR-T6	SML0713:LP-DIR-T	SML0713	272.17474411461006	51.81012730375829	0	6	8.730e+02	0.02557361921981322	This study	LT-T-Z:LP-DIR-T	g	89	u	2.730e+02	Anita		pmagpy-3.22.1	3.0688343063775864e-07
SML0714:LP-DIR-T0	SML0714:LP-DIR-T	SML0714	180.0	9.961112098591531	0	0	2.930e+02	5.665403780843869	This study	LT-NO:LP-DIR-T	g	90	u	2.730e+02	Anita		pmagpy-3.22.1	6.798484537012643e-05
SML0714:LP-DIR-T1	SML0714:LP-DIR-T	SML0714	180.0	10.500320318251974	0	1	3.730e+02	4.719025323093742	This study	LT-T-Z:LP-DIR-T	g	91	u	2.730e+02	Anita		pmagpy-3.22.1	5.662830387712491e-05
SML0714:LP-DIR-T2	SML0714:LP-DIR-T	SML0714	180.43078721700863	9.95035105507587	0	2	4.730e+02	4.051049246800142	This study	LT-T-Z:LP-DIR-T	g	92	u	2.730e+02	Anita		pmagpy-3.22.1	4.8612590961601704e-05
SML0714:LP-DIR-T3	SML0714:LP-DIR-T	SML0714	180.3525849616565	9.77632175373569	0	3	5.730e+02	3.2979539111394507	This study	LT-T-Z:LP-DIR-T	g	93	u	2.730e+02	Anita		pmagpy-3.22.1	3.9575446933673406e-05
SML0714:LP-DIR-T4	SML0714:LP-DIR-T	SML0714	177.94212175057604	12.529203150802473	0	4	6.730e+02	1.5119583327592068	This study	LT-T-Z:LP-DIR-T	g	94	u	2.730e+02	Anita		pmagpy-3.22.1	1.814349999311048e-05
SML0714:LP-DIR-T5	SML0714:LP-DIR-T	SML0714	191.4695303328669	13.766714030574683	0	5	7.730e+02	0.2899534445389466	This study	LT-T-Z:LP-DIR-T	g	95	u	2.730e+02	Anita		pmagpy-3.22.1	3.4794413344673596e-06
SML0714:LP-DIR-T6	SML0714:LP-DIR-T	SML0714	344.45508065859565	-8.489427123113956	0	6	8.730e+02	0.02980486537463305	This study	LT-T-Z:LP-DIR-T	g	96	u	2.730e+02	Anita		pmagpy-3.22.1	3.576583844955966e-07
SML0715:LP-DIR-T0	SML0715:LP-DIR-T	SML0715	88.29864539467387	56.72978163760321	0	0	2.930e+02	7.367604766815331	This study	LT-NO:LP-DIR-T	g	97	u	2.730e+02	Anita		pmagpy-3.22.1	8.841125720178398e-05
SML0715:LP-DIR-T1	SML0715:LP-DIR-T	SML0715	87.53055321105543	56.3091121035935	0	1	3.730e+02	6.694370769534654	This study	LT-T-Z:LP-DIR-T	g	98	u	2.730e+02	Anita		pmagpy-3.22.1	8.033244923441585e-05
SML0715:LP-DIR-T2	SML0715:LP-DIR-T	SML0715	88.5203642291032	58.70767848000735	0	2	4.730e+02	5.2192528200883315	This study	LT-T-Z:LP-DIR-T	g	99	u	2.730e+02	Anita		pmagpy-3.22.1	6.263103384105998e-05
SML0715:LP-DIR-T3	SML0715:LP-DIR-T	SML0715	90.0	57.72435568542236	0	3	5.730e+02	4.269718960306404	This study	LT-T-Z:LP-DIR-T	g	100	u	2.730e+02	Anita		pmagpy-3.22.1	5.123662752367685e-05
SML0715:LP-DIR-T4	SML0715:LP-DIR-T	SML0715	81.26371291478807	53.78287415735738	0	4	6.730e+02	2.239757576167564	This study	LT-T-Z:LP-DIR-T	g	101	u	2.730e+02	Anita		pmagpy-3.22.1	2.6877090914010766e-05
SML0715:LP-DIR-T5	SML0715:LP-DIR-T	SML0715	90.25351949377202	60.161000501570875	0	5	7.730e+02	0.4542169085359989	This study	LT-T-Z:LP-DIR-T	g	102	u	2.730e+02	Anita		pmagpy-3.22.1	5.4506029024319865e-06
SML0715:LP-DIR-T6	SML0715:LP-DIR-T	SML0715	342.2718857974517	-61.63191818922479	0	6	8.730e+02	0.019422365973279364	This study	LT-T-Z:LP-DIR-T	g	103	u	2.730e+02	Anita		pmagpy-3.22.1	2.3306839167935237e-07
SML0716:LP-DIR-T0	SML0716:LP-DIR-T	SML0716	91.87787744728536	58.90621243915695	0	0	2.930e+02	5.90898468435991	This study	LT-NO:LP-DIR-T	g	104	u	2.730e+02	Anita		pmagpy-3.22.1	7.090781621231893e-05
SML0716:LP-DIR-T1	SML0716:LP-DIR-T	SML0716	88.49820747764065	58.74113166873739	0	1	3.730e+02	5.1472128380318605	This study	LT-T-Z:LP-DIR-T	g	105	u	2.730e+02	Anita		pmagpy-3.22.1	6.176655405638232e-05
SML0716:LP-DIR-T2	SML0716:LP-DIR-T	SML0716	88.5436413656603	58.48399520813489	0	2	4.730e+02	4.516159873166583	This study	LT-T-Z:LP-DIR-T	g	106	u	2.730e+02	Anita		pmagpy-3.22.1	5.4193918477998994e-05
