tab	measurements
measurement	experiment	specimen	dir_dec	dir_inc	treat_ac_field	treat_step_num	treat_temp	magn_volume	citations	method_codes	quality	sequence	standard	meas_temp	analysts	description	software_packages	magn_moment
SML0102:LP-DIR-T3	SML0102:LP-DIR-T	SML0102	116.44058552308958	18.61278913016003	0	3	6.430e+02	6.516885759317866	This study	LT-T-Z:LP-DIR-T	g	10	u	2.730e+02	Anita		pmagpy-3.22.1	7.82026291118144e-05
SML0102:LP-DIR-T4	SML0102:LP-DIR-T	SML0102	115.86938639326223	18.145295258120623	0	4	7.130e+02	5.426619573915238	This study	LT-T-Z:LP-DIR-T	g	11	u	2.730e+02	Anita		pmagpy-3.22.1	6.511943488698285e-05
SML0102:LP-DIR-T5	SML0102:LP-DIR-T	SML0102	117.49660777515548	18.11738263903756	0	5	7.830e+02	2.894218374622067	This study	LT-T-Z:LP-DIR-T	g	12	u	2.730e+02	Anita		pmagpy-3.22.1	3.4730620495464805e-05
SML0102:LP-DIR-T6	SML0102:LP-DIR-T	SML0102	109.0317582741512	4.894888472881466	0	6	8.530e+02	0.3047064160794781	This study	LT-T-Z:LP-DIR-T	g	13	u	2.730e+02	Anita		pmagpy-3.22.1	3.6564769929537375e-06
SML0103:LP-DIR-T0	SML0103:LP-DIR-T	SML0103	115.32300178873982	19.177105469433783	0	0	2.930e+02	12.45093972357107	This study	LT-NO:LP-DIR-T	g	14	u	2.730e+02	Anita		pmagpy-3.22.1	0.00014941127668285283
SML0103:LP-DIR-T1	SML0103:LP-DIR-T	SML0103	114.42331657818504	18.930257580001268	0	1	4.730e+02	12.144863111620484	This study	LT-T-Z:LP-DIR-T	g	15	u	2.730e+02	Anita		pmagpy-3.22.1	0.00014573835733944581
SML0103:LP-DIR-T2	SML0103:LP-DIR-T	SML0103	114.25544116087889	18.147120709139568	0	2	5.730e+02	11.911716920746564	This study	LT-T-Z:LP-DIR-T	g	16	u	2.730e+02	Anita		pmagpy-3.22.1	0.00014294060304895876
SML0103:LP-DIR-T3	SML0103:LP-DIR-T	SML0103	116.49463444131527	18.582056804221754	0	3	6.430e+02	11.516887600389264	This study	LT-T-Z:LP-DIR-T	g	17	u	2.730e+02	Anita		pmagpy-3.22.1	0.00013820265120467116
SML0103:LP-DIR-T4	SML0103:LP-DIR-T	SML0103	114.82777606626215	18.931773679046348	0	4	7.130e+02	10.448708054108891	This study	LT-T-Z:LP-DIR-T	g	18	u	2.730e+02	Anita		pmagpy-3.22.1	0.0001253844966493067
SML0103:LP-DIR-T5	SML0103:LP-DIR-T	SML0103	115.45419189412695	18.29917780937989	0	5	7.830e+02	8.50375799279354	This study	LT-T-Z:LP-DIR-T	g	19	u	2.730e+02	Anita		pmagpy-3.22.1	0.00010204509591352249
SML0103:LP-DIR-T6	SML0103:LP-DIR-T	SML0103	114.78671079878633	24.00166033882298	0	6	8.530e+02	0.3785987321690341	This study	LT-T-Z:LP-DIR-T	g	20	u	2.730e+02	Anita		pmagpy-3.22.1	4.543184786028409e-06
SML0109:LP-DIR-T0	SML0109:LP-DIR-T	SML0109	118.81079374297306	13.617453125273832	0	0	2.930e+02	3.992555572562516	This study	LT-NO:LP-DIR-T	g	21	u	2.730e+02	Anita		pmagpy-3.22.1	4.791066687075019e-05
SML0109:LP-DIR-T1	SML0109:LP-DIR-T	SML0109	119.30507585657999	12.375333096079817	0	1	4.730e+02	3.639505460910864	This study	LT-T-Z:LP-DIR-T	g	22	u	2.730e+02	Anita		pmagpy-3.22.1	4.367406553093037e-05
SML0109:LP-DIR-T2	SML0109:LP-DIR-T	SML0109	119.5737857860631	12.225734896354126	0	2	5.730e+02	3.4000147058505497	This study	LT-T-Z:LP-DIR-T	g	23	u	2.730e+02	Anita		pmagpy-3.22.1	4.0800176470206594e-05
SML0109:LP-DIR-T3	SML0109:LP-DIR-T	SML0109	117.34394883486364	13.301649744490968	0	3	6.430e+02	3.042449670906653	This study	LT-T-Z:LP-DIR-T	g	24	u	2.730e+02	Anita		pmagpy-3.22.1	3.6509396050879835e-05
SML0109:LP-DIR-T4	SML0109:LP-DIR-T	SML0109	117.82409638425325	12.690775360010297	0	4	7.130e+02	2.50353749722268	This study	LT-T-Z:LP-DIR-T	g	25	u	2.730e+02	Anita		pmagpy-3.22.1	3.0042449966672163e-05
SML0109:LP-DIR-T5	SML0109:LP-DIR-T	SML0109	118.88523178859907	12.581602658737932	0	5	7.830e+02	1.3129512557593295	This study	LT-T-Z:LP-DIR-T	g	26	u	2.730e+02	Anita		pmagpy-3.22.1	1.5755415069111955e-05
SML0109:LP-DIR-T6	SML0109:LP-DIR-T	SML0109	125.86481164058983	36.118688154316814	0	6	8.530e+02	0.10585962403107241	This study	LT-T-Z:LP-DIR-T	g	27	u	2.730e+02	Anita		pmagpy-3.22.1	1.270315488372869e-06
SML0110:LP-DIR-T0	SML0110:LP-DIR-T	SML0110	121.86763483834692	12.159486886039137	0	0	2.930e+02	8.118361903734028	This study	LT-NO:LP-DIR-T	g	28	u	2.730e+02	Anita		pmagpy-3.22.1	9.742034284480834e-05
SML0110:LP-DIR-T1	SML0110:LP-DIR-T	SML0110	122.17121712854457	12.023235009544397	0	1	4.730e+02	7.488898450373059	This study	LT-T-Z:LP-DIR-T	g	29	u	2.730e+02	Anita		pmagpy-3.22.1	8.986678140447671e-05
SML0110:LP-DIR-T2	SML0110:LP-DIR-T	SML0110	121.88132820348773	12.424387464021292	0	2	5.730e+02	7.018326011236582	This study	LT-T-Z:LP-DIR-T	g	30	u	2.730e+02	Anita		pmagpy-3.22.1	8.421991213483899e-05
SML0110:LP-DIR-T3	SML0110:LP-DIR-T	SML0110	121.7667714794684	12.150293006252882	0	3	6.430e+02	6.50903218612414	This study	LT-T-Z:LP-DIR-T	g	31	u	2.730e+02	Anita		pmagpy-3.22.1	7.810838623348968e-05
SML0110:LP-DIR-T4	SML0110:LP-DIR-T	SML0110	121.54798964286483	12.839228798086674	0	4	7.130e+02	5.17514251011506	This study	LT-T-Z:LP-DIR-T	g	32	u	2.730e+02	Anita		pmagpy-3.22.1	6.210171012138072e-05
SML0110:LP-DIR-T5	SML0110:LP-DIR-T	SML0110	121.18497465873838	12.07225719274425	0	5	7.830e+02	2.72538070735081	This study	LT-T-Z:LP-DIR-T	g	33	u	2.730e+02	Anita		pmagpy-3.22.1	3.270456848820972e-05
SML0110:LP-DIR-T6	SML0110:LP-DIR-T	SML0110	130.35781025021092	29.11230979102413	0	6	8.530e+02	0.26000821140879377	This study	LT-T-Z:LP-DIR-T	g	34	u	2.730e+02	Anita		pmagpy-3.22.1	3.1200985369055254e-06
SML0111:LP-DIR-T0	SML0111:LP-DIR-T	SML0111	113.76206349113242	33.20832822803819	0	0	2.930e+02	7.979041295794878	This study	LT-NO:LP-DIR-T	g	35	u	2.730e+02	Anita		pmagpy-3.22.1	9.574849554953854e-05
SML0111:LP-DIR-T1	SML0111:LP-DIR-T	SML0111	114.22306467263225	32.238169996744226	0	1	4.730e+02	6.598681686518906	This study	LT-T-Z:LP-DIR-T	g	36	u	2.730e+02	Anita		pmagpy-3.22.1	7.918418023822687e-05
SML0111:LP-DIR-T2	SML0111:LP-DIR-T	SML0111	113.66908832578599	33.16955903791116	0	2	5.730e+02	5.921933805776623	This study	LT-T-Z:LP-DIR-T	g	37	u	2.730e+02	Anita		pmagpy-3.22.1	7.106320566931949e-05
SML0111:LP-DIR-T3	SML0111:LP-DIR-T	SML0111	113.2961428249114	32.43053856990422	0	3	6.430e+02	5.482244066073673	This study	LT-T-Z:LP-DIR-T	g	38	u	2.730e+02	Anita		pmagpy-3.22.1	6.578692879288408e-05
SML0111:LP-DIR-T4	SML0111:LP-DIR-T	SML0111	109.05211467799845	33.479517732414436	0	4	7.130e+02	4.223777929768562	This study	LT-T-Z:LP-DIR-T	g	39	u	2.730e+02	Anita		pmagpy-3.22.1	5.068533515722274e-05
SML0111:LP-DIR-T5	SML0111:LP-DIR-T	SML0111	112.97067776557937	32.68111647715543	0	5	7.830e+02	2.0001372452909325	This study	LT-T-Z:LP-DIR-T	g	40	u	2.730e+02	Anita		pmagpy-3.22.1	2.4001646943491192e-05
SML0111:LP-DIR-T6	SML0111:LP-DIR-T	SML0111	110.06969521147805	-11.400940447417728	0	6	8.530e+02	0.11534175306453426	This study	LT-T-Z:LP-DIR-T	g	41	u	2.730e+02	Anita		pmagpy-3.22.1	1.384101036774411e-06
SML0112:LP-DIR-T0	SML0112:LP-DIR-T	SML0112	98.82251841193917	42.41707503945336	0	0	2.930e+02	6.182151728969453	This study	LT-NO:LP-DIR-T	g	42	u	2.730e+02	Anita		pmagpy-3.22.1	7.418582074763344e-05
SML0112:LP-DIR-T1	SML0112:LP-DIR-T	SML0112	100.58323654308866	42.802130658216896	0	1	4.730e+02	5.268823398065265	This study	LT-T-Z:LP-DIR-T	g	43	u	2.730e+02	Anita		pmagpy-3.22.1	6.322588077678318e-05
SML0112:LP-DIR-T2	SML0112:LP-DIR-T	SML0112	99.13600900422252	43.26270344726038	0	2	5.730e+02	4.7567320714961445	This study	LT-T-Z:LP-DIR-T	g	44	u	2.730e+02	Anita		pmagpy-3.22.1	5.7080784857953737e-05
SML0112:LP-DIR-T3	SML0112:LP-DIR-T	SML0112	100.36845541239505	42.95103624580887	0	3	6.430e+02	4.402874061337663	This study	LT-T-Z:LP-DIR-T	g	45	u	2.730e+02	Anita		pmagpy-3.22.1	5.283448873605195e-05
SML0112:LP-DIR-T4	SML0112:LP-DIR-T	SML0112	99.10733431225441	40.795086014321235	0	4	7.130e+02	3.504982168285596	This study	LT-T-Z:LP-DIR-T	g	46	u	2.730e+02	Anita		pmagpy-3.22.1	4.2059786019427156e-05
SML0112:LP-DIR-T5	SML0112:LP-DIR-T	SML0112	101.4460267062257	44.61451424015026	0	5	7.830e+02	1.5078308923748711	This study	LT-T-Z:LP-DIR-T	g	47	u	2.730e+02	Anita		pmagpy-3.22.1	1.8093970708498453e-05
SML0112:LP-DIR-T6	SML0112:LP-DIR-T	SML0112	131.82016988013575	69.0718231202647	0	6	8.530e+02	0.21412613105363856	This study	LT-T-Z:LP-DIR-T	g	48	u	2.730e+02	Anita		pmagpy-3.22.1	2.5695135726436627e-06
SML0113:LP-DIR-T0	SML0113:LP-DIR-T	SML0113	108.34765212128023	36.81155620839142	0	0	2.930e+02	7.77722958385568	This study	LT-NO:LP-DIR-T	g	49	u	2.730e+02	Anita		pmagpy-3.22.1	9.332675500626816e-05
SML0113:LP-DIR-T1	SML0113:LP-DIR-T	SML0113	108.64030916041689	39.527193052140646	0	1	4.730e+02	5.719274429505896	This study	LT-T-Z:LP-DIR-T	g	50	u	2.730e+02	Anita		pmagpy-3.22.1	6.863129315407076e-05
SML0113:LP-DIR-T2	SML0113:LP-DIR-T	SML0113	109.76079161446957	39.09160833738786	0	2	5.730e+02	5.106554611477293	This study	LT-T-Z:LP-DIR-T	g	51	u	2.730e+02	Anita		pmagpy-3.22.1	6.127865533772752e-05
SML0113:LP-DIR-T3	SML0113:LP-DIR-T	SML0113	110.77225468204583	39.881687550015855	0	3	6.430e+02	4.850247416369602	This study	LT-T-Z:LP-DIR-T	g	52	u	2.730e+02	Anita		pmagpy-3.22.1	5.820296899643523e-05
SML0113:LP-DIR-T4	SML0113:LP-DIR-T	SML0113	108.43494882292202	38.996471900180595	0	4	7.130e+02	3.7026882126368674	This study	LT-T-Z:LP-DIR-T	g	53	u	2.730e+02	Anita		pmagpy-3.22.1	4.443225855164241e-05
SML0113:LP-DIR-T5	SML0113:LP-DIR-T	SML0113	108.0924503776591	43.15938875465158	0	5	7.830e+02	2.030611976720319	This study	LT-T-Z:LP-DIR-T	g	54	u	2.730e+02	Anita		pmagpy-3.22.1	2.4367343720643824e-05
SML0113:LP-DIR-T6	SML0113:LP-DIR-T	SML0113	88.58557678859785	59.02853986809972	0	6	8.530e+02	0.31489680849446544	This study	LT-T-Z:LP-DIR-T	g	55	u	2.730e+02	Anita		pmagpy-3.22.1	3.7787617019335853e-06
SML0114:LP-DIR-T0	SML0114:LP-DIR-T	SML0114	97.90984095189368	19.72162571413662	0	0	2.930e+02	6.252767387325392	This study	LT-NO:LP-DIR-T	g	56	u	2.730e+02	Anita		pmagpy-3.22.1	7.50332086479047e-05
SML0114:LP-DIR-T1	SML0114:LP-DIR-T	SML0114	99.00850374202516	21.52743999948561	0	1	4.730e+02	3.57	This study	LT-T-Z:LP-DIR-T	g	57	u	2.730e+02	Anita		pmagpy-3.22.1	4.2839999999999996e-05
SML0114:LP-DIR-T2	SML0114:LP-DIR-T	SML0114	97.3583990887537	20.68947669125018	0	2	5.730e+02	3.254996159751959	This study	LT-T-Z:LP-DIR-T	g	58	u	2.730e+02	Anita		pmagpy-3.22.1	3.905995391702351e-05
SML0114:LP-DIR-T3	SML0114:LP-DIR-T	SML0114	99.26864707127663	21.338864260052972	0	3	6.430e+02	3.132874079818721	This study	LT-T-Z:LP-DIR-T	g	59	u	2.730e+02	Anita		pmagpy-3.22.1	3.7594488957824655e-05
SML0114:LP-DIR-T4	SML0114:LP-DIR-T	SML0114	93.59007625291488	22.20102620185443	0	4	7.130e+02	1.9663504265516871	This study	LT-T-Z:LP-DIR-T	g	60	u	2.730e+02	Anita		pmagpy-3.22.1	2.3596205118620245e-05
SML0114:LP-DIR-T5	SML0114:LP-DIR-T	SML0114	98.74616226255522	18.00338232416331	0	5	7.830e+02	0.7053346723364733	This study	LT-T-Z:LP-DIR-T	g	61	u	2.730e+02	Anita		pmagpy-3.22.1	8.46401606803768e-06
SML0114:LP-DIR-T6	SML0114:LP-DIR-T	SML0114	321.441600099335	68.84305683659466	0	6	8.530e+02	0.24447903795622233	This study	LT-T-Z:LP-DIR-T	g	62	u	2.730e+02	Anita		pmagpy-3.22.1	2.933748455474668e-06
SML0115:LP-DIR-T0	SML0115:LP-DIR-T	SML0115	134.8592244122409	39.94302466829663	0	0	2.930e+02	7.507489593732381	This study	LT-NO:LP-DIR-T	g	63	u	2.730e+02	Anita		pmagpy-3.22.1	9.008987512478858e-05
SML0115:LP-DIR-T1	SML0115:LP-DIR-T	SML0115	132.76882539196876	39.75975763746685	0	1	4.730e+02	6.379286793991943	This study	LT-T-Z:LP-DIR-T	g	64	u	2.730e+02	Anita		pmagpy-3.22.1	7.655144152790332e-05
SML0115:LP-DIR-T2	SML0115:LP-DIR-T	SML0115	131.83520945792836	38.76674349769702	0	2	5.730e+02	5.749408665245497	This study	LT-T-Z:LP-DIR-T	g	65	u	2.730e+02	Anita		pmagpy-3.22.1	6.899290398294596e-05
SML0115:LP-DIR-T3	SML0115:LP-DIR-T	SML0115	132.63544935951873	41.19252255657029	0	3	6.430e+02	5.2384539704000455	This study	LT-T-Z:LP-DIR-T	g	66	u	2.730e+02	Anita		pmagpy-3.22.1	6.286144764480055e-05
SML0115:LP-DIR-T4	SML0115:LP-DIR-T	SML0115	132.8690471128951	40.73133701712546	0	4	7.130e+02	4.0152459451445806	This study	LT-T-Z:LP-DIR-T	g	67	u	2.730e+02	Anita		pmagpy-3.22.1	4.818295134173497e-05
SML0115:LP-DIR-T5	SML0115:LP-DIR-T	SML0115	131.66697719651086	39.13809514565934	0	5	7.830e+02	1.834625029808544	This study	LT-T-Z:LP-DIR-T	g	68	u	2.730e+02	Anita		pmagpy-3.22.1	2.2015500357702528e-05
SML0115:LP-DIR-T6	SML0115:LP-DIR-T	SML0115	134.18542295024028	-21.858090182806716	0	6	8.530e+02	0.11254092588920708	This study	LT-T-Z:LP-DIR-T	g	69	u	2.730e+02	Anita		pmagpy-3.22.1	1.350491110670485e-06
