tab	measurements
measurement	experiment	specimen	dir_dec	dir_inc	treat_ac_field	treat_step_num	treat_temp	magn_volume	citations	method_codes	quality	sequence	standard	meas_temp	analysts	description	software_packages	magn_moment
SML0406:LP-DIR-T0	SML0406:LP-DIR-T	SML0406	202.35577805490917	-23.260700389449763	0	0	2.930e+02	4.178109620390542	This study	LT-NO:LP-DIR-T	g	35	u	2.730e+02	Anita		pmagpy-3.22.1	5.01373154446865e-05
SML0406:LP-DIR-T1	SML0406:LP-DIR-T	SML0406	187.47155917659236	60.445623024704695	0	1	3.730e+02	2.494574111947769	This study	LT-T-Z:LP-DIR-T	g	36	u	2.730e+02	Anita		pmagpy-3.22.1	2.993488934337323e-05
SML0406:LP-DIR-T2	SML0406:LP-DIR-T	SML0406	251.49035007271232	74.17996529532948	0	2	4.730e+02	0.8896993874337555	This study	LT-T-Z:LP-DIR-T	g	37	u	2.730e+02	Anita		pmagpy-3.22.1	1.0676392649205067e-05
SML0406:LP-DIR-T3	SML0406:LP-DIR-T	SML0406	212.42755499577245	81.99409156218907	0	3	5.730e+02	0.7230470247501195	This study	LT-T-Z:LP-DIR-T	g	38	u	2.730e+02	Anita		pmagpy-3.22.1	8.676564297001434e-06
SML0406:LP-DIR-T4	SML0406:LP-DIR-T	SML0406	328.3362012555198	81.60874628433159	0	4	6.730e+02	0.18275647731339098	This study	LT-T-Z:LP-DIR-T	g	39	u	2.730e+02	Anita		pmagpy-3.22.1	2.193077727760692e-06
SML0406:LP-DIR-T5	SML0406:LP-DIR-T	SML0406	324.75199425318164	-14.809928968383797	0	5	7.730e+02	0.14983571002935184	This study	LT-T-Z:LP-DIR-T	g	40	u	2.730e+02	Anita		pmagpy-3.22.1	1.798028520352222e-06
SML0406:LP-DIR-T6	SML0406:LP-DIR-T	SML0406	288.11435228347597	-3.9043552913445114	0	6	8.730e+02	0.039652742654197326	This study	LT-T-Z:LP-DIR-T	g	41	u	2.730e+02	Anita		pmagpy-3.22.1	4.7583291185036795e-07
SML0407:LP-DIR-T0	SML0407:LP-DIR-T	SML0407	267.4121214925947	63.21588924986349	0	0	2.930e+02	3.9318443509376104	This study	LT-NO:LP-DIR-T	g	42	u	2.730e+02	Anita		pmagpy-3.22.1	4.718213221125133e-05
SML0407:LP-DIR-T1	SML0407:LP-DIR-T	SML0407	267.0068679940209	64.1341003064986	0	1	3.730e+02	3.511822888472595	This study	LT-T-Z:LP-DIR-T	g	43	u	2.730e+02	Anita		pmagpy-3.22.1	4.214187466167114e-05
SML0407:LP-DIR-T2	SML0407:LP-DIR-T	SML0407	270.52085637450193	63.01115202841641	0	2	4.730e+02	2.423984323381651	This study	LT-T-Z:LP-DIR-T	g	44	u	2.730e+02	Anita		pmagpy-3.22.1	2.9087811880579816e-05
SML0407:LP-DIR-T3	SML0407:LP-DIR-T	SML0407	273.422513911009	68.10260708298304	0	3	5.730e+02	1.9313399493615826	This study	LT-T-Z:LP-DIR-T	g	45	u	2.730e+02	Anita		pmagpy-3.22.1	2.3176079392338992e-05
SML0407:LP-DIR-T4	SML0407:LP-DIR-T	SML0407	275.3869619351167	62.58367682615191	0	4	6.730e+02	0.9947230770420479	This study	LT-T-Z:LP-DIR-T	g	46	u	2.730e+02	Anita		pmagpy-3.22.1	1.1936676924504574e-05
SML0407:LP-DIR-T5	SML0407:LP-DIR-T	SML0407	300.84562107161906	40.39022642093968	0	5	7.730e+02	0.1856510166953039	This study	LT-T-Z:LP-DIR-T	g	47	u	2.730e+02	Anita		pmagpy-3.22.1	2.227812200343647e-06
SML0407:LP-DIR-T6	SML0407:LP-DIR-T	SML0407	326.81497523622323	2.8302597053471166	0	6	8.730e+02	0.028353130338641622	This study	LT-T-Z:LP-DIR-T	g	48	u	2.730e+02	Anita		pmagpy-3.22.1	3.4023756406369946e-07
SML0408:LP-DIR-T0	SML0408:LP-DIR-T	SML0408	266.15754687208516	33.72905620550804	0	0	2.930e+02	4.8445226803060795	This study	LT-NO:LP-DIR-T	g	49	u	2.730e+02	Anita		pmagpy-3.22.1	5.8134272163672956e-05
SML0408:LP-DIR-T1	SML0408:LP-DIR-T	SML0408	259.93931020467704	42.05178540340864	0	1	3.730e+02	4.240058961854187	This study	LT-T-Z:LP-DIR-T	g	50	u	2.730e+02	Anita		pmagpy-3.22.1	5.088070754225025e-05
SML0408:LP-DIR-T2	SML0408:LP-DIR-T	SML0408	261.9759353647178	43.29616019041523	0	2	4.730e+02	3.149746021507131	This study	LT-T-Z:LP-DIR-T	g	51	u	2.730e+02	Anita		pmagpy-3.22.1	3.779695225808557e-05
SML0408:LP-DIR-T3	SML0408:LP-DIR-T	SML0408	265.333141628561	46.05069622517925	0	3	5.730e+02	2.833513719747974	This study	LT-T-Z:LP-DIR-T	g	52	u	2.730e+02	Anita		pmagpy-3.22.1	3.400216463697569e-05
SML0408:LP-DIR-T4	SML0408:LP-DIR-T	SML0408	267.78034444680213	44.64343943982151	0	4	6.730e+02	1.8144489521615097	This study	LT-T-Z:LP-DIR-T	g	53	u	2.730e+02	Anita		pmagpy-3.22.1	2.1773387425938115e-05
SML0408:LP-DIR-T5	SML0408:LP-DIR-T	SML0408	276.65739697294583	39.27603045703118	0	5	7.730e+02	0.41228509553463133	This study	LT-T-Z:LP-DIR-T	g	54	u	2.730e+02	Anita		pmagpy-3.22.1	4.947421146415576e-06
SML0408:LP-DIR-T6	SML0408:LP-DIR-T	SML0408	228.08296980524295	34.45882817549871	0	6	8.730e+02	0.028702017350702023	This study	LT-T-Z:LP-DIR-T	g	55	u	2.730e+02	Anita		pmagpy-3.22.1	3.444242082084243e-07
SML0409:LP-DIR-T0	SML0409:LP-DIR-T	SML0409	310.0607844578738	74.8956576190986	0	0	2.930e+02	2.206218484194165	This study	LT-NO:LP-DIR-T	g	56	u	2.730e+02	Anita		pmagpy-3.22.1	2.647462181032998e-05
SML0409:LP-DIR-T1	SML0409:LP-DIR-T	SML0409	9.926245506651705	81.63012192809106	0	1	3.730e+02	2.789713246912664	This study	LT-T-Z:LP-DIR-T	g	57	u	2.730e+02	Anita		pmagpy-3.22.1	3.347655896295197e-05
SML0409:LP-DIR-T2	SML0409:LP-DIR-T	SML0409	21.8734796112512	79.93238166709021	0	2	4.730e+02	1.689007104780794	This study	LT-T-Z:LP-DIR-T	g	58	u	2.730e+02	Anita		pmagpy-3.22.1	2.0268085257369527e-05
SML0409:LP-DIR-T3	SML0409:LP-DIR-T	SML0409	37.41816588214822	81.85854948986231	0	3	5.730e+02	1.4758746559244116	This study	LT-T-Z:LP-DIR-T	g	59	u	2.730e+02	Anita		pmagpy-3.22.1	1.771049587109294e-05
SML0409:LP-DIR-T4	SML0409:LP-DIR-T	SML0409	8.699102084626084	77.12588396907076	0	4	6.730e+02	0.8308868755733239	This study	LT-T-Z:LP-DIR-T	g	60	u	2.730e+02	Anita		pmagpy-3.22.1	9.970642506879887e-06
SML0409:LP-DIR-T5	SML0409:LP-DIR-T	SML0409	328.97666382266317	49.41165160560711	0	5	7.730e+02	0.15209303074105665	This study	LT-T-Z:LP-DIR-T	g	61	u	2.730e+02	Anita		pmagpy-3.22.1	1.82511636889268e-06
SML0409:LP-DIR-T6	SML0409:LP-DIR-T	SML0409	324.33970337786275	8.859404225003441	0	6	8.730e+02	0.008246199124445151	This study	LT-T-Z:LP-DIR-T	g	62	u	2.730e+02	Anita		pmagpy-3.22.1	9.895438949334182e-08
SML0410:LP-DIR-T0	SML0410:LP-DIR-T	SML0410	101.30993247402021	81.31062933183865	0	0	2.930e+02	3.712613634624535	This study	LT-NO:LP-DIR-T	g	63	u	2.730e+02	Anita		pmagpy-3.22.1	4.455136361549442e-05
SML0410:LP-DIR-T1	SML0410:LP-DIR-T	SML0410	93.57633437499736	84.18813495853658	0	1	3.730e+02	3.166275414426231	This study	LT-T-Z:LP-DIR-T	g	64	u	2.730e+02	Anita		pmagpy-3.22.1	3.799530497311477e-05
SML0410:LP-DIR-T2	SML0410:LP-DIR-T	SML0410	90.0	82.19359917076422	0	2	4.730e+02	2.5031979546172534	This study	LT-T-Z:LP-DIR-T	g	65	u	2.730e+02	Anita		pmagpy-3.22.1	3.0038375455407042e-05
SML0410:LP-DIR-T3	SML0410:LP-DIR-T	SML0410	88.84848110603623	82.48101982282238	0	3	5.730e+02	1.5210788934174322	This study	LT-T-Z:LP-DIR-T	g	66	u	2.730e+02	Anita		pmagpy-3.22.1	1.825294672100919e-05
SML0411:LP-DIR-T0	SML0411:LP-DIR-T	SML0411	243.6767017321901	72.49221838085347	0	0	2.930e+02	3.523208764748407	This study	LT-NO:LP-DIR-T	g	67	u	2.730e+02	Anita		pmagpy-3.22.1	4.2278505176980886e-05
SML0411:LP-DIR-T1	SML0411:LP-DIR-T	SML0411	238.82865097228017	72.7563699537877	0	1	3.730e+02	3.193540355154448	This study	LT-T-Z:LP-DIR-T	g	68	u	2.730e+02	Anita		pmagpy-3.22.1	3.832248426185338e-05
SML0411:LP-DIR-T2	SML0411:LP-DIR-T	SML0411	243.03428556712984	73.65026969427885	0	2	4.730e+02	2.271871475237981	This study	LT-T-Z:LP-DIR-T	g	69	u	2.730e+02	Anita		pmagpy-3.22.1	2.726245770285577e-05
SML0411:LP-DIR-T3	SML0411:LP-DIR-T	SML0411	239.5344550805401	74.40556980344884	0	3	5.730e+02	2.201022489662475	This study	LT-T-Z:LP-DIR-T	g	70	u	2.730e+02	Anita		pmagpy-3.22.1	2.64122698759497e-05
SML0411:LP-DIR-T4	SML0411:LP-DIR-T	SML0411	246.72419150141383	72.2571271322203	0	4	6.730e+02	1.2788291519980297	This study	LT-T-Z:LP-DIR-T	g	71	u	2.730e+02	Anita		pmagpy-3.22.1	1.5345949823976357e-05
SML0411:LP-DIR-T5	SML0411:LP-DIR-T	SML0411	252.9371428265386	69.05359463653076	0	5	7.730e+02	0.29553003231482244	This study	LT-T-Z:LP-DIR-T	g	72	u	2.730e+02	Anita		pmagpy-3.22.1	3.5463603877778693e-06
SML0411:LP-DIR-T6	SML0411:LP-DIR-T	SML0411	287.0012949686516	2.560502800129909	0	6	8.730e+02	0.029099484531517048	This study	LT-T-Z:LP-DIR-T	g	73	u	2.730e+02	Anita		pmagpy-3.22.1	3.491938143782046e-07
SML0412:LP-DIR-T0	SML0412:LP-DIR-T	SML0412	259.61597931237986	62.93292829905639	0	0	2.930e+02	4.2673879598649105	This study	LT-NO:LP-DIR-T	g	74	u	2.730e+02	Anita		pmagpy-3.22.1	5.1208655518378926e-05
SML0412:LP-DIR-T1	SML0412:LP-DIR-T	SML0412	258.7564588977868	64.44741303328655	0	1	3.730e+02	3.9237864365941224	This study	LT-T-Z:LP-DIR-T	g	75	u	2.730e+02	Anita		pmagpy-3.22.1	4.708543723912947e-05
SML0412:LP-DIR-T2	SML0412:LP-DIR-T	SML0412	261.3268259521202	63.83908595443123	0	2	4.730e+02	2.7073418698051417	This study	LT-T-Z:LP-DIR-T	g	76	u	2.730e+02	Anita		pmagpy-3.22.1	3.2488102437661704e-05
SML0412:LP-DIR-T3	SML0412:LP-DIR-T	SML0412	265.9504182967286	65.44976145353564	0	3	5.730e+02	2.726481248789362	This study	LT-T-Z:LP-DIR-T	g	77	u	2.730e+02	Anita		pmagpy-3.22.1	3.271777498547235e-05
SML0412:LP-DIR-T4	SML0412:LP-DIR-T	SML0412	263.1921340089511	64.64233262431242	0	4	6.730e+02	1.674317174253433	This study	LT-T-Z:LP-DIR-T	g	78	u	2.730e+02	Anita		pmagpy-3.22.1	2.0091806091041198e-05
SML0412:LP-DIR-T5	SML0412:LP-DIR-T	SML0412	282.41264815311763	54.40768302900718	0	5	7.730e+02	0.36769280656548076	This study	LT-T-Z:LP-DIR-T	g	79	u	2.730e+02	Anita		pmagpy-3.22.1	4.4123136787857695e-06
SML0412:LP-DIR-T6	SML0412:LP-DIR-T	SML0412	301.7989128242944	3.4046954860523004	0	6	8.730e+02	0.035360571262353785	This study	LT-T-Z:LP-DIR-T	g	80	u	2.730e+02	Anita		pmagpy-3.22.1	4.2432685514824545e-07
SML0413:LP-DIR-T0	SML0413:LP-DIR-T	SML0413	288.434948822922	63.466722454522014	0	0	2.930e+02	5.096822539582872	This study	LT-NO:LP-DIR-T	g	81	u	2.730e+02	Anita		pmagpy-3.22.1	6.116187047499447e-05
SML0413:LP-DIR-T1	SML0413:LP-DIR-T	SML0413	289.67262805459285	64.92261536428933	0	1	3.730e+02	4.835845324242702	This study	LT-T-Z:LP-DIR-T	g	82	u	2.730e+02	Anita		pmagpy-3.22.1	5.803014389091243e-05
SML0413:LP-DIR-T2	SML0413:LP-DIR-T	SML0413	292.89726312154653	63.333450318371355	0	2	4.730e+02	3.8942136561827216	This study	LT-T-Z:LP-DIR-T	g	83	u	2.730e+02	Anita		pmagpy-3.22.1	4.673056387419266e-05
SML0413:LP-DIR-T3	SML0413:LP-DIR-T	SML0413	291.734631218788	64.56414068107523	0	3	5.730e+02	3.709582186715911	This study	LT-T-Z:LP-DIR-T	g	84	u	2.730e+02	Anita		pmagpy-3.22.1	4.451498624059093e-05
SML0413:LP-DIR-T4	SML0413:LP-DIR-T	SML0413	293.31770838675504	65.00908561842114	0	4	6.730e+02	2.9899331096196784	This study	LT-T-Z:LP-DIR-T	g	85	u	2.730e+02	Anita		pmagpy-3.22.1	3.587919731543614e-05
SML0413:LP-DIR-T5	SML0413:LP-DIR-T	SML0413	291.35283959470837	62.81486548043062	0	5	7.730e+02	1.1421698647749379	This study	LT-T-Z:LP-DIR-T	g	86	u	2.730e+02	Anita		pmagpy-3.22.1	1.3706038377299255e-05
SML0413:LP-DIR-T6	SML0413:LP-DIR-T	SML0413	283.91687743330124	35.26892838268221	0	6	8.730e+02	0.04277686290507989	This study	LT-T-Z:LP-DIR-T	g	87	u	2.730e+02	Anita		pmagpy-3.22.1	5.133223548609587e-07
SML0414:LP-DIR-T0	SML0414:LP-DIR-T	SML0414	242.36446926995126	26.624556040765132	0	0	2.930e+02	7.765391168511732	This study	LT-NO:LP-DIR-T	g	88	u	2.730e+02	Anita		pmagpy-3.22.1	9.318469402214079e-05
SML0414:LP-DIR-T1	SML0414:LP-DIR-T	SML0414	245.09816913567792	28.77927822442168	0	1	3.730e+02	7.207593218266414	This study	LT-T-Z:LP-DIR-T	g	89	u	2.730e+02	Anita		pmagpy-3.22.1	8.649111861919697e-05
SML0414:LP-DIR-T2	SML0414:LP-DIR-T	SML0414	244.00426484123255	29.138553014865014	0	2	4.730e+02	5.668244878266993	This study	LT-T-Z:LP-DIR-T	g	90	u	2.730e+02	Anita		pmagpy-3.22.1	6.801893853920391e-05
SML0414:LP-DIR-T3	SML0414:LP-DIR-T	SML0414	244.89225705335542	30.377829968817657	0	3	5.730e+02	5.299584889404075	This study	LT-T-Z:LP-DIR-T	g	91	u	2.730e+02	Anita		pmagpy-3.22.1	6.35950186728489e-05
SML0414:LP-DIR-T4	SML0414:LP-DIR-T	SML0414	244.55825153699743	28.65613461575109	0	4	6.730e+02	3.8994743235467006	This study	LT-T-Z:LP-DIR-T	g	92	u	2.730e+02	Anita		pmagpy-3.22.1	4.679369188256041e-05
SML0414:LP-DIR-T5	SML0414:LP-DIR-T	SML0414	245.62919184078294	29.112196245703895	0	5	7.730e+02	1.4840047169736357	This study	LT-T-Z:LP-DIR-T	g	93	u	2.730e+02	Anita		pmagpy-3.22.1	1.780805660368363e-05
SML0414:LP-DIR-T6	SML0414:LP-DIR-T	SML0414	271.3574658445306	26.95543138370075	0	6	8.730e+02	0.0710350617653001	This study	LT-T-Z:LP-DIR-T	g	94	u	2.730e+02	Anita		pmagpy-3.22.1	8.524207411836012e-07
SML0415:LP-DIR-T0	SML0415:LP-DIR-T	SML0415	249.2847560250229	39.480764134535946	0	0	2.930e+02	5.45752691243937	This study	LT-NO:LP-DIR-T	g	95	u	2.730e+02	Anita		pmagpy-3.22.1	6.549032294927244e-05
SML0415:LP-DIR-T1	SML0415:LP-DIR-T	SML0415	249.4616441220938	41.46640448837686	0	1	3.730e+02	5.059041411176627	This study	LT-T-Z:LP-DIR-T	g	96	u	2.730e+02	Anita		pmagpy-3.22.1	6.070849693411952e-05
SML0415:LP-DIR-T2	SML0415:LP-DIR-T	SML0415	253.41763805901707	42.8795753210518	0	2	4.730e+02	3.2037165917103216	This study	LT-T-Z:LP-DIR-T	g	97	u	2.730e+02	Anita		pmagpy-3.22.1	3.844459910052386e-05
SML0415:LP-DIR-T3	SML0415:LP-DIR-T	SML0415	254.41585225668697	43.887069295074284	0	3	5.730e+02	2.0555675615264994	This study	LT-T-Z:LP-DIR-T	g	98	u	2.730e+02	Anita		pmagpy-3.22.1	2.4666810738317993e-05
SML0415:LP-DIR-T4	SML0415:LP-DIR-T	SML0415	260.6604144250024	36.99379404561292	0	4	6.730e+02	1.0569550605394726	This study	LT-T-Z:LP-DIR-T	g	99	u	2.730e+02	Anita		pmagpy-3.22.1	1.2683460726473673e-05
SML0415:LP-DIR-T5	SML0415:LP-DIR-T	SML0415	293.881276017609	19.772114818147138	0	5	7.730e+02	0.30448152653322014	This study	LT-T-Z:LP-DIR-T	g	100	u	2.730e+02	Anita		pmagpy-3.22.1	3.6537783183986416e-06
SML0415:LP-DIR-T6	SML0415:LP-DIR-T	SML0415	342.76994728606024	21.900029701650787	0	6	8.730e+02	0.03565795843847486	This study	LT-T-Z:LP-DIR-T	g	101	u	2.730e+02	Anita		pmagpy-3.22.1	4.278955012616983e-07
